Designator,Mid X,Mid Y,Layer,Rotation
P851,75.925126mm,93.33756299999999mm,Top,0.0
P852,87.825126mm,98.83756299999999mm,Top,0.0
P853,92.025126mm,98.83756299999999mm,Top,0.0
P854,96.225126mm,98.83756299999999mm,Top,0.0
P855,100.425126mm,98.83756299999999mm,Top,0.0
P856,104.625126mm,98.83756299999999mm,Top,0.0
P857,108.825126mm,98.83756299999999mm,Top,0.0
P858,113.025126mm,98.83756299999999mm,Top,0.0
P859,117.225126mm,98.83756299999999mm,Top,0.0
P860,87.825126mm,93.33756299999999mm,Top,0.0
P861,92.025126mm,93.33756299999999mm,Top,0.0
P862,96.225126mm,93.33756299999999mm,Top,0.0
P863,100.425126mm,93.33756299999999mm,Top,0.0
P864,104.625126mm,93.33756299999999mm,Top,0.0
P865,108.825126mm,93.33756299999999mm,Top,0.0
P866,113.025126mm,93.33756299999999mm,Top,0.0
P867,117.225126mm,93.33756299999999mm,Top,0.0
P868,118.250126mm,87.312563mm,Top,0.0
P869,118.250126mm,83.112563mm,Top,0.0
P870,118.250126mm,78.91256299999999mm,Top,0.0
P871,112.750126mm,87.312563mm,Top,0.0
P872,112.750126mm,83.112563mm,Top,0.0
P873,112.750126mm,78.91256299999999mm,Top,0.0
